,תאריך הדיווח,31/03/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,החברה המדווחת,אגד פנסיה+פרמיה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,שם מסלול/קרן/קופה,אגד פנסיה + פרמיה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מספר מסלול/קרן/קופה,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,סכום נכסי ההשקעה:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,שווי הוגן,שעור מנכסי השקעה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,שווי הוגן
,,אלפי ₪,אחוזים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,עלות
,,(1),(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,שווי הוגן/עעלות
,1. נכסים המוצגים לפי שווי הוגן,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,א. מזומנים,"205,307.46",2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ב. ניירות ערך סחירים:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(1) תעודות התחייבות ממשלתיות,"367,158.95",4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(2) תעודות חוב מסחריות,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,"(3) אג""ח קונצרני","105,468.92",1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(4) מניות,"15,617.11",0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(5) תעודות סל,"440,129.67",5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(6) תעודות השתתפות בקרנות נאמנות,"27,277.68",0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(7) כתבי אופציה,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(8) אופציות,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(9) חוזים עתידיים,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(10) מוצרים מובנים,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ג. ניירות ערך לא סחירים:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(1) תעודות התחייבות ממשלתיות,"6,310,276.37",83.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(2) תעודות חוב מסחריות,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,"(3) אג""ח קונצרני","13,976.82",0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(4) מניות,"4,381.92",0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(5) קרנות השקעה,8.14,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(6) כתבי אופציה,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(7) אופציות,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(8) חוזים עתידיים,"2,972.33",0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,(9) מוצרים מובנים,"1,292.15",0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,ד. הלוואות,"2,190.40",0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,ה. פקדונות מעל 3 חודשים,"16,627.91",0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,ו. זכויות מקרקעין,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,ז. השקעה בחברות מוחזקות,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,ח. השקעות אחרות,43.68,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2. נכסים המוצגים לפי עלות מתואמת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,"א. אג""ח קונצרני סחיר",0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,"ב. אג""ח קונצנרני לא סחיר",0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,ג. מסגרות אשראי מנוצלות ללווים,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ סכום נכסי המסלול או הקרן","7,512,729.50",100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◄,ט. יתרות התחייבות להשקעה:,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,שם מטבע,"שע""ח",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(1),(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,דולר אמריקאי,3.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,אירו,4.2856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,לירה שטרלינג,5.4269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,יין יפני,0.03353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
